Hugo_Symbol,mean,sd
DUSP22,6.699829,0.53715897
DUSP23,10.526899,0.5012639
DUSP26,6.223317,0.364353
DUSP27,5.491969,0.20095287
DUSP28,7.7824254,0.41659287
DUSP3,10.000864,0.49048173
DUSP4,6.333473,0.8038066
DUSP5,8.572027,0.8135391
DUSP5P,5.2889585,0.13171916
DUSP6,7.5720143,0.7692164
DUSP7,5.424755,0.13628855
DUSP8,6.5330515,0.5075305
DUSP9,5.3137774,0.1469086
DUT,7.153332,0.46809608
DUX4L1,5.4015226,0.17227489
DUXA,5.288726,0.13790648
DVL1,6.0753255,0.26197857
DVL2,7.285569,0.3088996
DVL3,7.7091236,0.4583833
DYDC1,5.384438,0.1333147
DYDC2,5.702609,0.20156685
DYM,8.717112,0.38790485
DYNC1H1,9.381467,0.38777307
DYNC1I1,5.735133,0.49553102
DYNC1I2,9.313572,0.46659854
DYNC1LI1,5.680267,0.27651596
DYNC1LI2,10.529657,0.41007364
DYNC2H1,6.5645056,0.4613858
DYNC2LI1,7.3510485,0.6491357
DYNLL1,11.276899,0.4581283
DYNLL2,7.4859095,0.52122146
DYNLRB1,7.4168715,0.2682793
DYNLRB2,7.31856,0.80537355
DYNLT1,10.485992,0.5376401
DYNLT3,8.474769,0.59065634
DYRK1A,6.9897923,0.49817392
DYRK1B,6.331738,0.40015128
DYRK2,8.855869,0.71039695
DYRK3,6.1985097,0.40753695
DYRK4,8.544376,0.5024652
DYSF,7.0714974,0.59040684
DYTN,5.6801906,0.17797121
DZIP1,5.6056957,0.26475078
DZIP1L,6.041973,0.28266367
DZIP3,5.609075,0.18030298
E2F1,5.430333,0.170194
E2F2,7.361136,0.8772794
E2F3,8.305399,0.6316167
E2F4,7.953586,0.36037523
E2F5,7.29482,0.6974528
E2F6,7.8713775,0.3617101
E2F7,5.938944,0.46343625
E2F8,5.3544073,0.18872023
E4F1,9.408297,0.51564777
EAF1,6.3603034,0.44587356
EAF2,6.6016026,0.65730035
EAPP,5.373439,0.3512732
EARS2,7.0788126,0.3994664
EBAG9,9.481916,0.48538864
EBF1,7.123259,0.6612022
EBF2,5.5131774,0.1990383
EBF3,6.224109,0.46076298
EBI3,6.28064,0.5150152
EBLN2,6.992851,0.42134717
EBNA1BP2,10.086626,0.42616767
EBP,7.6957517,0.52330846
EBPL,8.825017,0.59362394
ECD,6.747122,0.44915313
ECE1,6.073991,0.26405674
ECE2,7.3244567,0.6753339
ECEL1,5.569693,0.38373023
ECH1,10.623413,0.49627945
ECHDC1,5.9757113,0.5201004
ECHDC2,10.3568535,0.7275228
ECHDC3,8.257226,0.764759
ECHS1,9.950331,0.4472571
ECM1,7.111488,1.1072657
ECM2,7.756158,0.89272875
ECSCR,5.967393,0.3851641
ECSIT,6.398504,0.308043
ECT2,7.738396,0.729266
ECT2L,5.55636,0.13697755
EDA,5.576295,0.18880053
EDA2R,5.412639,0.1574653
EDAR,5.350386,0.17258875
EDARADD,7.1274667,1.039044
EDC3,7.1361985,0.3546463
EDC4,8.747938,0.4546408
EDDM3A,5.837942,0.18857077
EDDM3B,5.4741354,0.25258535
EDEM1,7.0453143,0.42796808
EDEM2,8.058264,0.3524494
EDEM3,7.322479,0.5154936
EDF1,9.773341,0.45490474
EDIL3,5.5948124,0.37151337
EDN1,7.2890534,0.88363457
EDN2,6.0055537,0.6891741
EDN3,5.465253,0.45871484
EDNRA,7.5895143,0.69561046
EDNRB,6.696236,0.47901717
EEA1,5.816175,0.20157333
EED,6.103298,0.40982652
EEF1A1,11.493259,0.916701
EEF1A2,8.785419,2.0885196
EEF1B2,11.124186,0.73189366
EEF1D,9.887773,0.5401193
EEF1DP3,6.067685,0.55672216
EEF1E1,8.359042,0.564195
EEF1G,11.329941,0.9213568
EEF2,12.4398775,0.48901948
EEF2K,8.822936,0.55126673
EEFSEC,5.775732,0.18831968
EEPD1,6.081078,0.2900765
EFCAB1,5.5367074,0.25409454
EFCAB12,5.677607,0.23096333
EFCAB2,5.2734566,0.19193861
EFCAB3,5.5540986,0.18953957
EFCAB4B,6.378083,0.4416968
EFCAB5,5.307037,0.14763595
EFCAB6,6.013669,0.4019976
EFCAB7,6.2097607,0.3335465
EFCAB8,5.39805,0.17456658
EFEMP1,8.709235,1.2264014
EFEMP2,8.675549,0.70940983
EFHB,5.574048,0.17613831
EFHC1,6.86468,0.48240265
EFHC2,5.8742056,0.47016227
EFHD1,11.467881,1.1794484
EFHD2,9.036205,0.5273611
EFNA1,10.514568,0.7374654
EFNA2,5.512021,0.2776912
EFNA3,5.4442124,0.16178848
EFNA4,6.814315,0.5192345
EFNA5,5.4892178,0.17492162
EFNB1,6.552902,0.38118914
EFNB2,8.055604,0.6831449
EFNB3,6.302668,0.66760963
EFR3A,9.38425,0.46225896
EFR3B,6.3800106,0.71542245
EFS,7.453169,0.797702
EFTUD2,9.052575,0.4695645
EGF,5.655672,0.26455557
EGFL6,6.4716864,0.8487744
EGFL7,5.867562,0.33676305
EGFL8,6.1387267,0.38877025
EGFLAM,7.645157,0.71740085
EGFR,6.2756376,0.89698637
EGLN1,6.148396,0.37506574
EGLN2,10.87469,0.6194317
EGLN3,5.9609885,0.48751023
EGR1,9.217001,1.1652741
EGR2,7.397203,0.95757526
EGR3,6.0172067,0.5180258
EGR4,5.3288054,0.14890203
EHBP1,8.110755,0.39430875
EHD1,9.305165,0.52780646
EHD2,6.5008426,0.4561066
EHD3,5.6067786,0.21998413
EHD4,9.15212,0.4431649
EHF,6.991846,0.93689793
EHHADH,5.7469873,0.26875308
EHMT1,5.742867,0.21314901
EHMT2,6.567237,0.29298836
EI24,7.6646943,0.62464744
EID1,6.1848917,0.32707152
EID2,6.809916,0.3603549
EID2B,10.354761,0.74081874
EID3,5.68567,0.23263578
EIF1,10.911868,0.46344313
EIF1AD,5.480954,0.20475933
EIF1AX,8.144216,0.6835547
EIF1AY,5.3314056,0.12533511
EIF1B,8.4156065,0.5979497
EIF2A,9.707436,0.4151877
EIF2AK1,11.450119,0.41090336
EIF2AK2,9.746636,0.6412391
EIF2AK3,6.191398,0.35203987
EIF2AK4,8.155933,0.59620833
EIF2B1,8.667599,0.32120085
EIF2B2,8.523196,0.36764783
EIF2B4,9.472157,0.3117316
EIF2B5,8.471246,0.4335752
EIF2D,8.431456,0.46479303
EIF2S1,6.797501,0.35433903
EIF2S2,6.4035487,0.40326652
EIF2S3,10.604973,0.40009248
EIF3A,8.301509,0.5251112
EIF3B,11.446863,0.51362455
EIF3C,6.353949,0.35973996
EIF3D,10.656436,0.45996082
EIF3E,12.352105,0.5497479
EIF3F,7.175634,0.62673837
EIF3G,10.394414,0.4157302
EIF3H,11.080897,0.71481436
EIF3I,10.098174,0.4437736
EIF3IP1,5.52388,0.13282557
EIF3J,7.168618,0.38556093
EIF3K,11.047307,0.38956347
EIF3L,10.666204,0.5670743
EIF3M,8.068124,0.8008709
EIF4A1,9.052402,0.8040107
EIF4A2,11.81038,0.45847607
EIF4A3,10.161238,0.4842807
EIF4B,10.786662,0.5185928
EIF4E,7.1550717,0.73825914
EIF4E1B,5.549156,0.16875526
EIF4E2,8.799211,0.4043526
EIF4E3,7.770334,0.56546336
EIF4EBP1,6.2649035,0.57668704
EIF4EBP2,7.688411,0.37195253
EIF4EBP3,5.424556,0.12584446
EIF4ENIF1,7.5244727,0.31157896
EIF4G1,8.732719,0.4107144
EIF4G2,8.250504,0.7356544
EIF4G3,8.269403,0.46097034
EIF4H,7.3454437,0.79723614
EIF5,8.920346,0.53558576
EIF5A,9.906203,0.54331905
EIF5A2,6.291275,0.31920657
EIF5AL1,5.3775506,0.12655699
EIF5B,7.5596375,0.29038823
EIF6,9.768309,0.4191662
ELAC1,5.67378,0.17021258
ELAC2,7.419568,0.3596531
ELANE,5.4227595,0.23581053
ELAVL1,6.342218,0.46992344
ELAVL2,5.4629655,0.20578976
ELAVL3,5.3896575,0.1796872
ELAVL4,5.5096717,0.19544987
ELF1,8.691142,0.48176494
ELF2,7.334561,0.41165176
ELF3,8.801324,0.83691216
ELF4,7.789863,0.4996339
ELF5,7.233739,1.6956638
ELFN1,5.269613,0.1220691
ELFN2,5.4686074,0.28101727
ELK1,8.0935955,0.39648107
ELK3,5.725348,0.19108827
ELK4,5.6844544,0.230456
ELL,6.992948,0.26355216
ELL2,6.84963,0.5146267
ELL3,6.9071164,0.5747422
ELMO1,7.053478,0.5495814
ELMO2,8.189296,0.3504659
ELMO3,7.2096176,0.5916696
ELMOD1,5.470961,0.12938799
ELMOD2,7.105239,0.47857803
ELMOD3,6.565383,0.3315403
ELN,6.4727077,0.8324273
ELOF1,7.0791173,0.2887395
ELOVL1,7.1170635,0.36935633
ELOVL2,5.959681,0.7305629
ELOVL3,5.469225,0.23022911
ELOVL4,6.401553,0.51029116
ELOVL5,8.916442,1.017138
ELOVL6,7.3843727,0.725963
ELOVL7,5.4040766,0.17362763
ELP2,8.766657,0.91630507
ELP3,8.132054,0.46362954
ELP4,6.683942,0.3140618
ELSPBP1,5.3278766,0.1268433
EMB,5.4923034,0.17095305
EMCN,6.19814,0.52746725
EMD,9.647682,0.46387663
EME1,5.763011,0.29788125
EME2,5.4545517,0.15568057
EMG1,8.696329,0.47720346
EMID1,5.9401565,0.49557436
EMILIN1,7.0193043,0.5974188
EMILIN2,7.4634304,0.7245869
EMILIN3,5.4018726,0.24050553
EML1,6.9806223,0.5201715
EML3,9.270451,0.50160676
EML4,7.9145207,0.47813353
EML5,5.2873225,0.122358784
EML6,5.316575,0.13198338
EMP1,9.925842,0.83241767
EMP2,5.687685,0.20756382
EMP3,9.506251,0.6533066
EMR2,5.4571023,0.15254539
EMX1,5.5506644,0.5089308
EMX2,5.8553753,0.39225304
EMX2OS,5.345196,0.13519637
EN1,5.5961614,0.40610325
EN2,5.4189143,0.2023111
ENAH,7.2387934,0.5986816
ENAM,5.3479376,0.13386975
ENC1,8.133458,0.6327921
ENDOD1,6.737643,0.5293823
ENDOG,7.1276474,0.41414633
ENDOU,5.542244,0.14589202
ENG,7.9706564,0.55713075
ENGASE,6.463648,0.31542754
ENHO,5.6621823,0.53539515
ENKUR,5.627175,0.14908276
ENO1,12.465254,0.6006333
ENO2,7.5987635,0.92350674
ENO3,6.8272986,0.5799631
ENOPH1,9.053932,0.42249256
ENOSF1,7.959997,0.54407215
ENOX1,5.5617547,0.21384369
ENOX2,6.7862782,0.30590615
ENPEP,6.151866,0.37480396
ENPP1,6.5508757,0.56427705
ENPP2,7.3095255,0.9761123
ENPP3,5.8862576,0.7123906
ENPP4,6.7486787,0.6210218
ENPP5,7.4525027,1.0877088
ENPP6,5.5281754,0.29906225
ENPP7,5.423879,0.15451825
ENSA,8.028574,0.7952243
ENTHD1,5.5895743,0.21303228
ENTPD1,7.6988106,0.55710566
ENTPD2,5.7473993,0.41831976
ENTPD3,6.0056963,0.6023111
ENTPD4,6.5913963,0.4085954
ENTPD5,6.2736373,0.59123486
ENTPD6,8.337816,0.47679713
ENTPD7,5.7812195,0.21777457
ENTPD8,5.5220175,0.3654101
ENY2,10.363682,0.62759686
EOMES,6.708017,0.8395293
EP300,7.783737,0.48413908
EP400,8.256984,0.365843
EP400NL,5.594263,0.208196
EPAS1,9.069977,0.71971506
EPB41,5.711121,0.25463063
EPB41L1,6.2817655,0.39534047
EPB41L2,7.392257,0.5163563
EPB41L3,7.730321,0.79398155
EPB41L4A,5.8830667,0.26928118
EPB41L4B,6.151704,0.36791065
EPB41L5,6.8027387,0.54659563
EPB42,5.277096,0.16503194
EPC1,6.648481,0.2870371
EPC2,5.7083645,0.1786505
EPCAM,11.124855,0.8920587
EPDR1,7.9329357,0.8007453
EPGN,6.16142,0.2721672
EPHA1,6.875939,0.4819888
EPHA10,5.765188,0.17961708
EPHA2,5.6613617,0.25903884
EPHA3,5.6184106,0.44763002
EPHA4,6.116402,0.52620304
EPHA5,5.508775,0.19771853
EPHA6,5.8315883,0.17033693
EPHA7,5.2658787,0.1346794
EPHA8,5.4871,0.25179306
EPHB1,5.963082,0.5087816
EPHB2,5.8469205,0.25017238
EPHB3,6.8711586,0.69488573
EPHB4,8.286154,0.6669225
EPHB6,6.0025325,0.6433874
EPHX1,8.03724,0.6836903
EPHX2,6.9892573,0.71687585
EPHX3,5.6705127,0.41136461
EPHX4,6.024723,0.4444991
EPM2A,5.625924,0.15817259
EPM2AIP1,8.457905,0.51316607
EPN1,11.1916895,0.41115034
EPN2,7.3124585,0.45727283
EPN3,6.6104865,0.6741178
EPO,5.4187465,0.4459331
EPOR,5.9391437,0.43524697
EPPK1,7.9089904,0.9637215
EPS15,7.138846,0.31108242
EPS15L1,6.559578,0.4112536
EPS8,6.53401,0.47392166
EPS8L1,6.8313975,0.6400708
EPS8L2,5.464879,0.17569223
EPS8L3,5.4642916,0.16949597
EPSTI1,8.521999,1.0232276
EPX,5.403468,0.16336152
EPYC,6.2322106,0.9750082
ERAL1,9.126825,0.49418044
ERAP1,5.882339,0.20169456
ERAP2,7.0292892,0.9828698
ERAS,5.3695326,0.19990909
ERBB2,10.768109,1.4525287
ERBB3,9.698657,0.92912763
ERBB4,5.739025,0.18042779
ERC1,8.1788435,0.42519942
ERC2,5.3883657,0.15654376
ERCC1,6.938813,0.46670914
ERCC2,6.503888,0.35243326
ERCC3,7.593882,0.2866435
ERCC4,5.830745,0.20449546
ERCC5,8.908411,0.44608074
ERCC6,5.6345887,0.178761
ERCC6L,5.630839,0.29723278
ERCC8,5.9708023,0.27707943
EREG,5.4810505,0.1647892
ERF,6.7856393,0.4095126
ERG,5.745381,0.23546404
ERGIC1,8.781902,0.63729453
ERGIC2,6.9779305,0.6767923
ERGIC3,9.275752,0.45484462
ERH,9.164504,0.5553947
ERI1,5.309697,0.21326983
ERI2,5.773176,0.29675382
ERI3,8.316518,0.36806726
ERICH1,7.4416456,0.45733693
ERLEC1,9.401066,0.3824327
ERLIN1,6.224089,0.24233478
ERLIN2,7.579345,0.73833513
ERMAP,6.6865463,0.3660112
ERMN,5.444518,0.16245183
ERMP1,7.5491276,0.5695214
ERN1,5.2754207,0.14036722
ERN2,5.4165573,0.1694878
ERP27,8.140436,1.2632246
ERP29,6.735162,0.71375316
ERP44,5.932738,0.246213
ERRFI1,8.925556,0.7827791
ESAM,7.4966125,0.53445673
ESCO1,6.0332556,0.3032563
ESCO2,5.3244877,0.1659534
ESD,9.707357,0.59942824
ESF1,5.2449617,0.14148045
ESM1,6.6293125,0.7135352
ESPL1,6.5874014,0.35256943
ESPN,6.607273,0.77687526
ESPNL,5.6723156,0.49789095
ESPNP,5.525838,0.14774589
ESR1,9.297255,2.1497188
ESR2,5.4459867,0.15437262
ESRP1,6.4517994,0.50517356
ESRP2,5.4030724,0.12686902
ESRRA,6.8749022,0.4088728
ESRRB,5.468863,0.14293379
ESRRG,6.3172913,0.8304593
ESX1,5.361417,0.20476025
ESYT1,9.417392,0.37264454
ESYT2,10.452016,0.46483874
ESYT3,5.4484973,0.24845682
ETAA1,5.4326987,0.21361068
ETF1,6.399964,0.38997722
ETFA,9.079432,0.7534294
ETFB,8.39284,0.8395928
ETFDH,7.4630284,0.3772187
ETHE1,5.791517,0.21935041
ETNK1,6.7103677,0.4804819
ETNK2,6.9747696,0.8332363
ETS1,7.8400025,0.87993693
ETS2,7.5976033,0.5896957
ETV1,5.282964,0.13587253
ETV2,5.6774235,0.25168097
ETV3,6.0794125,0.33133623
ETV3L,5.391523,0.15174186
ETV4,6.050448,0.6641144
ETV5,7.914134,0.61153144
ETV6,8.258188,0.54507595
ETV7,5.8100357,0.3324617
EVC,6.68501,0.46264756
EVC2,5.7776356,0.15245757
EVI2A,6.9889255,0.75271004
EVI2B,7.679517,0.8884933
EVI5,7.953366,0.57756764
EVI5L,7.5784154,0.38446572
EVL,11.903526,1.031366
EVPL,7.375735,0.66600674
EVX1,5.5051417,0.2065735
EVX2,5.459869,0.18538782
EWSR1,9.618406,0.34655908
EXD1,5.3481293,0.16144456
EXD2,8.283775,0.42603993
EXD3,5.947876,0.3845096
EXO1,6.879546,0.7881976
EXOC1,7.524833,0.3461329
EXOC2,7.2426486,0.6258217
EXOC3,7.811227,0.3614882
EXOC3L2,5.4569774,0.1622452
EXOC4,6.64104,0.34488982
EXOC5,6.01406,0.2243748
EXOC6,7.5836277,0.5239647
EXOC6B,5.6079283,0.16185057
EXOC7,9.224596,0.52336234
EXOC8,5.4255342,0.20261033
EXOG,7.8364377,0.68407726
EXOSC1,8.140477,0.5161341
EXOSC10,7.6171765,0.583432
EXOSC2,6.998042,0.3420152
EXOSC3,8.297279,0.568841
EXOSC4,7.856664,0.5770117
EXOSC5,7.94225,0.44081724
EXOSC6,7.9594393,0.49378884
EXOSC7,8.217273,0.3375691
EXOSC8,8.309243,0.40076664
EXOSC9,6.8518343,0.35157317
EXPH5,6.5716386,0.541592
EXT1,7.614197,0.5408498
EXT2,7.976465,0.40186304
EXTL1,5.763763,0.4384864
EXTL2,7.0922894,0.44352394
EXTL3,6.9807315,0.48314205
EYA1,5.444687,0.43805555
EYA2,7.0643816,0.95543486
EYA3,5.8744617,0.32092232
EYA4,5.4607987,0.20143475
EYS,5.4000525,0.15877263
EZH1,5.710346,0.16810004
EZH2,6.6380076,0.5673315
EZR,11.605918,0.6641051
F10,5.5649385,0.24975756
F11,5.53222,0.13143173
F11R,7.8031836,0.85873806
F12,7.9754806,0.9622718
F13A1,7.305147,1.0223982
F13B,5.2376895,0.12729993
F2R,7.4024415,0.6778831
F2RL1,6.3711047,0.5204659
F2RL2,6.4402514,0.68962663
F2RL3,5.90949,0.32565996
F3,5.960347,0.49257627
F5,5.7876983,0.31187484
F7,5.823902,0.6031678
F8,6.0094705,0.2841921
F8A1,7.5262337,0.376695
F9,5.550378,0.14353992
FA2H,5.6033835,0.3457677
FAAH,7.682362,0.7611498
FAAH2,6.499305,0.43604758
FABP1,5.2660913,0.1280756
FABP12,5.2250843,0.13715772
FABP2,5.4976196,0.1523551
FABP3,5.5638914,0.42834908
FABP4,7.5902176,1.5737603
FABP5,8.179224,1.0846795
FABP6,5.6239414,0.5754924
FABP7,6.2642817,1.4816539
FABP9,5.247473,0.1326251
FADD,8.404001,0.6261886
FADS1,6.882005,0.7261349
FADS2,5.7784553,0.5227991
FADS3,5.484338,0.18646517
FADS6,5.643592,0.22980689
FAF1,6.8669224,0.5283968
FAF2,9.974031,0.35414368
FAH,7.8860154,0.7581926
FAHD1,7.2249603,0.5215759
FAHD2A,6.0508127,0.3590818
FAHD2B,8.367051,0.45066112
FAIM,7.136815,0.5977467
FAIM2,5.968081,0.8220966
FAM101A,5.560454,0.2605146
FAM102A,8.681363,0.6470423
FAM102B,7.158667,0.62581426
FAM104A,8.417339,0.46105635
FAM104B,6.907414,0.42541605
FAM106A,5.328178,0.12852733
FAM107A,6.552888,0.8794058
FAM107B,8.80393,0.76142967
FAM108A1,5.9761233,0.24529728
FAM110A,8.543274,0.65191185
FAM110B,6.8109183,0.7087193
FAM110C,5.548331,0.19673751
FAM111A,8.761188,0.5599446
FAM111B,5.4541802,0.16724966
FAM114A1,6.331676,0.38306883
FAM114A2,6.2640743,0.25239718
FAM115C,5.4169145,0.16540582
FAM117A,5.68423,0.22310595
FAM117B,8.633259,0.49237782
FAM118A,6.085283,0.50782084
FAM118B,5.990037,0.23738277
FAM120A,10.712189,0.37722453
FAM120AOS,7.664548,0.478334
FAM120B,9.415743,0.41713494
FAM120C,6.8762307,0.50973254
FAM122A,6.575326,0.33895558
FAM122B,6.9572783,0.4209461
FAM122C,5.3804526,0.13872549
FAM124A,5.3737454,0.15286253
FAM124B,6.1017385,0.29817373
FAM126A,5.5565333,0.16337246
FAM126B,7.0128193,0.33762312
FAM131A,7.22893,0.4146334
FAM131B,5.8694215,0.19478081
FAM131C,5.3042727,0.16017847
FAM133A,5.475308,0.34043208
FAM133B,8.053752,0.5679817
FAM135A,5.8521166,0.33114895
FAM135B,5.399857,0.20281482
FAM136A,6.8740835,0.2329483
FAM138B,5.5504303,0.12921864
FAM13A,6.792501,0.53907347
FAM13B,7.595293,0.42299104
FAM13C,5.4731402,0.21428585
FAM149A,6.067696,0.43313485
FAM149B1,5.447936,0.13397446
FAM151A,5.336141,0.18169646
FAM151B,5.5599313,0.15267332
FAM153A,5.4468374,0.29116198
FAM153B,6.0355864,0.2968391
FAM155A,6.3207116,0.7662308
FAM155B,5.65188,0.17897214
FAM156A,6.1013246,0.2601391
FAM160A2,7.622327,0.37654826
FAM160B1,8.028243,0.34511483
FAM160B2,6.489629,0.37966037
FAM161A,8.282188,0.7423592
FAM161B,5.4514914,0.19104868
FAM162A,7.678767,0.80678403
FAM162B,6.5419054,0.5479817
FAM163A,6.0898175,0.31014773
FAM163B,5.467853,0.11061208
FAM166A,5.431127,0.13623855
FAM166B,5.5107784,0.15689352
FAM167A,6.0167117,0.59121466
FAM167B,5.6763854,0.19461308
FAM168A,9.074546,0.4658512
FAM168B,7.019287,0.36127272
FAM169A,5.2353454,0.14674103
FAM169B,5.312979,0.13500091
FAM170A,5.246965,0.1384785
FAM170B,5.8622484,0.26838684
FAM171A1,7.831877,0.9971439
FAM171A2,5.310924,0.12312
FAM171B,5.5571766,0.1906429
FAM172A,8.492988,0.40029693
FAM174A,7.8734307,0.69365585
FAM174B,8.64124,0.9167369
FAM177A1,12.902636,0.49143583
FAM177B,5.4220634,0.32049337
FAM178B,5.8900785,0.50071865
FAM179A,5.4481006,0.16844583
FAM180A,5.5690937,0.26671106
FAM180B,5.7743654,0.3101741
FAM181A,5.4739194,0.16016087
FAM181B,5.533972,0.40531117
FAM182A,5.514673,0.096663125
FAM183A,6.8527145,0.9162307
FAM184A,6.1455965,0.4861264
FAM185A,6.146011,0.27354604
FAM186A,5.2906537,0.12648456
FAM186B,5.4478583,0.15434848
FAM187B,5.2921386,0.122125514
FAM189A1,5.9678264,0.5421551
FAM189A2,6.5849066,0.9072774
FAM189B,9.044367,0.59068125
FAM193A,7.0889373,0.3311211
FAM193B,6.1166553,0.32470024
FAM197Y2,5.433666,0.13542551
FAM199X,6.174204,0.42764387
FAM200B,6.106472,0.30833992
FAM20A,5.818333,0.36295274
FAM20B,8.897606,0.42960218
FAM20C,8.150399,0.6976738
FAM21C,6.9644103,0.33260915
FAM227A,5.2970004,0.12906156
FAM237A,5.4093113,0.12612338
FAM24A,5.31502,0.12892707
FAM24B,6.373823,0.43684423
FAM25A,5.561346,0.5533952
FAM38B,5.3451023,0.1371486
FAM3A,9.791785,0.4014887
FAM3B,6.3437047,1.1519154
FAM3C,7.173681,0.48858202
FAM3D,5.6401486,0.53413
FAM41C,5.6836987,0.23665154
FAM43A,7.3208547,0.53602123
FAM43B,5.9065666,0.34907675
FAM47A,5.377105,0.124549426
FAM47B,5.558498,0.14001322
FAM47C,5.436738,0.1440342
FAM49A,5.7208657,0.23427595
FAM49B,6.3702774,0.6310518
FAM50A,10.569463,0.41681027
FAM50B,6.9093523,0.52592313
FAM53A,5.8072767,0.31975135
FAM53B,7.2924476,0.501089
FAM53C,8.609212,0.39040372
FAM55B,5.354016,0.13576502
FAM63A,5.514822,0.116615154
FAM65C,5.6876383,0.22826111
FAM66C,5.527623,0.14594902
FAM69A,6.0153747,0.15872437
FAM69B,5.394503,0.1305004
FAM69C,5.311912,0.12504837
FAM70B,5.432678,0.122679375
FAM71A,5.3082485,0.23112264
FAM71C,5.4159493,0.11395155
FAM71D,5.355471,0.12653999
FAM71E1,6.8111925,0.618734
FAM71E2,5.399938,0.13987592
FAM71F1,5.3661795,0.16134912
FAM71F2,5.351708,0.13102351
FAM72A,6.038823,0.5111297
FAM72D,5.67071,0.39571106
FAM74A1,5.2278075,0.12834972
FAM74A4,5.2798524,0.13044876
FAM75A2,5.426752,0.13852765
FAM75A3,5.3268147,0.14260553
FAM75A5,5.320405,0.12482355
FAM75C1,5.49081,0.15718172
FAM76A,5.648468,0.23943914
FAM76B,6.2586775,0.32154116
FAM78A,5.606869,0.19375865
FAM78B,5.6091146,0.22769971
FAM81A,5.6442094,0.2988065
FAM81B,5.407855,0.14860854
FAM83A,5.6622043,0.5461955
FAM83A-AS1,5.4617424,0.15234801
FAM83B,5.677031,0.33543044
FAM83C,5.3602386,0.1919894
FAM83D,6.55819,0.7992376
FAM83E,5.9858313,0.67051286
FAM83F,5.797988,0.24659218
FAM83G,5.337649,0.13318655
FAM83H,8.951999,0.8203083
FAM86A,5.4178057,0.12468001
FAM86B1,6.6386514,0.44592845
FAM86B3P,5.5083094,0.15448807
FAM86C2P,5.862494,0.27007467
FAM86EP,5.458007,0.14565635
FAM86FP,5.971931,0.29969034
FAM89A,6.721628,0.6576043
FAM89B,8.9381,0.46975708
FAM8A1,6.426828,0.33214733
FAM90A1,5.684252,0.38754556
FAM90A7,5.9606705,0.3431904
FAM91A1,6.4177465,0.41056576
FAM92B,5.3700895,0.16805835
FAM95B1,5.3804584,0.09629547
FAM98A,7.976517,0.6619488
FAM98B,5.512978,0.18614958
FAM98C,6.8643312,0.39261407
FAM99A,5.312853,0.12899794
FAM9A,5.244558,0.15686367
FAM9B,5.295144,0.13743658
FAM9C,5.313762,0.19315961
FANCA,5.392811,0.15745942
FANCB,5.9217496,0.24133824
FANCC,5.647872,0.20169236
FANCD2,7.1394415,0.5707856
FANCE,6.6686034,0.47998694
FANCF,5.622442,0.2017183
FANCG,7.3901396,0.46423188
FANCI,6.2547975,0.5250239
FANCL,6.9391313,0.39606857
FANCM,5.4686713,0.182236
FANK1,5.642474,0.16848038
FAP,8.273307,0.9247214
FAR1,7.59503,0.5881153
FAR2,6.791371,0.8256472
FARP1,9.204072,0.7415287
FARP2,6.0600815,0.24905089
FARS2,8.432453,0.39489758
FARSA,7.2796335,0.40970775
FARSB,5.681636,0.17638226
FAS,5.640972,0.29221737
FASLG,5.594028,0.2534135
FASN,11.999342,1.0636327
FASTK,7.6193953,0.4931224
FASTKD1,6.637011,0.31557095
FASTKD2,6.386535,0.31040826
FASTKD3,6.4835973,0.34781522
FASTKD5,7.5080194,0.37630686
FAT1,8.247178,0.860363
FAT2,5.50256,0.37653026
FAT3,5.6119432,0.20998897
FAT4,5.491073,0.1953124
FATE1,5.479794,0.27482378
FAU,12.504016,0.4063986
FBF1,5.542124,0.14915276
FBL,9.9903145,0.52090365
FBLIM1,5.8801208,0.2698673
FBLL1,5.4255333,0.21303815
FBLN1,10.600804,1.0710014
FBLN2,9.107631,1.0064528
FBLN5,7.596503,0.71766293
FBLN7,6.6125574,0.53578985
FBN1,6.2951117,0.4399629
FBN2,6.6701703,0.9027878
FBN3,5.6411953,0.49826622
FBP1,9.587447,1.1071082
FBP2,5.3631244,0.16342191
FBRS,6.4445972,0.2825455
FBRSL1,6.7034183,0.43264204
FBXL12,6.205055,0.22251831
FBXL13,5.590279,0.37129503
FBXL14,5.7826843,0.21641664
FBXL15,7.4875116,0.3223777
FBXL16,6.9662848,0.9588087
FBXL17,5.731556,0.22384405
FBXL19,5.5664277,0.18462642
FBXL2,7.0317154,0.51480365
FBXL20,7.223378,0.7426655
FBXL22,5.3916044,0.16489263
FBXL3,6.6226225,0.49690685
FBXL4,5.3610163,0.13240527
FBXL5,8.435884,0.55314994
FBXL6,7.3205333,0.629503
FBXL7,5.990712,0.3647612
FBXL8,5.705231,0.25907895
FBXO10,5.833394,0.25024143
FBXO11,8.987012,0.36767638
FBXO15,6.523143,0.6419848
FBXO16,5.926697,0.37662256
FBXO17,6.071828,0.41403976
FBXO2,6.589476,0.83652335
FBXO21,9.384617,0.38688645
FBXO22,7.0881605,0.44976795
FBXO24,5.302527,0.15578493
FBXO25,5.857257,0.23199199
FBXO27,5.396716,0.19001047
FBXO28,7.8609977,0.48907718
FBXO3,7.2927003,0.505054
FBXO30,6.8593025,0.4125491
FBXO31,8.253479,0.39849493
